capacity_slack,elapsed_sec,final_gap_to_instance_best,final_objective,grid_capacity_slack,grid_mode,grid_tw_tightness,instance_tag,iters_to_target,k_vehicles,method,n_requests,outcome,reference_best,remove_count,seed,shots,target_eps,time_to_target_sec,tw_tightness
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,90,10,standard_alns,100,time_to_target,,2,10,128,0.01,14.210292899999331,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,2,10,128,0.01,inf,0.85
0.85,15.804246100000455,0.0,582716.9648776823,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,582716.9648776823,2,20,128,,,0.85
0.85,15.571217100001377,0.044528581315497404,608664.524632158,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,582716.9648776823,2,20,128,,,0.85
0.85,34.491909600001236,0.027344983762885324,598651.3508206203,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,582716.9648776823,2,20,128,,,0.85
0.85,35.31735570000092,0.018207719958313415,593326.9121891335,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,582716.9648776823,2,20,128,,,0.85
0.85,22.45014600000104,0.044231132948186015,608491.1964223505,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,582716.9648776823,2,20,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,55,10,regret_k,100,time_to_target,,2,20,128,0.01,9.047546800000418,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,2,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,2,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,2,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,2,20,128,0.01,inf,0.85
0.85,16.37521629999901,0.0,614872.9359213457,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,614872.9359213457,2,30,128,,,0.85
0.85,15.693343599999935,0.03501572218388577,636403.1558239578,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,614872.9359213457,2,30,128,,,0.85
0.85,35.38491740000063,0.03358949089702876,635526.2048053051,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,614872.9359213457,2,30,128,,,0.85
0.85,36.15821909999977,0.06044028932592222,652036.0340671111,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,614872.9359213457,2,30,128,,,0.85
0.85,23.604040999998688,0.02991734291280124,633268.3003931055,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,614872.9359213457,2,30,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,69,10,regret_k,100,time_to_target,,2,30,128,0.01,11.660771200000454,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,2,30,128,0.01,inf,0.85
0.85,15.68477460000031,0.008504823198100335,638844.8137792315,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,633457.3708367316,2,40,128,,,0.85
0.85,15.443063300001086,0.003961445430185791,635966.7776436503,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,633457.3708367316,2,40,128,,,0.85
0.85,35.29956910000146,0.04245894243388636,660353.3008794094,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,633457.3708367316,2,40,128,,,0.85
0.85,36.45082079999884,0.020624300628834816,646521.9860884197,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,633457.3708367316,2,40,128,,,0.85
0.85,21.81731690000015,0.0,633457.3708367316,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,633457.3708367316,2,40,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,89,10,regret_k,100,time_to_target,,2,40,128,0.01,14.000111900000775,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,87,10,standard_alns,100,time_to_target,,2,40,128,0.01,13.604791400000977,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,2,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,2,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,67,10,hybrid_alns,100,time_to_target,,2,40,128,0.01,14.892701599999782,0.85
0.85,15.175488299999415,0.06699107298880562,648224.3766584717,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,607525.5857977291,2,50,128,,,0.85
0.85,16.268647499999133,0.0,607525.5857977291,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,607525.5857977291,2,50,128,,,0.85
0.85,35.11007530000097,0.048036669532456874,636709.0915952069,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,607525.5857977291,2,50,128,,,0.85
0.85,35.2480069000012,0.029740002950957484,625593.3985121357,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,607525.5857977291,2,50,128,,,0.85
0.85,21.48390550000113,0.0777123544185833,654737.8294395996,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,607525.5857977291,2,50,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,94,10,standard_alns,100,time_to_target,,2,50,128,0.01,15.418274600000586,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,2,50,128,0.01,inf,0.85
0.85,24.52297390000058,0.011276710479801909,821507.8206310774,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,812347.2162641931,2,10,128,,,0.85
0.85,24.692666199998712,0.0,812347.2162641931,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,812347.2162641931,2,10,128,,,0.85
0.85,44.47348189999866,0.0208773213909062,829306.8501791486,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,812347.2162641931,2,10,128,,,0.85
0.85,44.094783800001096,0.02949397959644247,836306.568485916,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,812347.2162641931,2,10,128,,,0.85
0.85,32.11598210000011,0.014420449777818435,824061.6284984815,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,812347.2162641931,2,10,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,91,15,standard_alns,150,time_to_target,,2,10,128,0.01,22.662243299999318,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,2,10,128,0.01,inf,0.85
0.85,25.002424500000416,0.005636337216947544,809805.1663265633,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,805266.4132718812,2,20,128,,,0.85
0.85,25.018624599999384,0.0118029322925397,814770.9182251855,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,805266.4132718812,2,20,128,,,0.85
0.85,45.09610090000024,0.0010859732272571862,806140.9110375039,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,805266.4132718812,2,20,128,,,0.85
0.85,44.19790970000031,0.003404957930552978,808008.3115319592,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,805266.4132718812,2,20,128,,,0.85
0.85,31.24328929999865,0.0,805266.4132718812,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,805266.4132718812,2,20,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,83,15,regret_k,150,time_to_target,,2,20,128,0.01,21.046932000001107,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,2,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,93,15,qaoa,150,time_to_target,,2,20,128,0.01,42.232874999999694,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,75,15,efficient_su2,150,time_to_target,,2,20,128,0.01,32.93474480000077,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,62,15,hybrid_alns,150,time_to_target,,2,20,128,0.01,20.376581099999385,0.85
0.85,26.376527200000055,0.04462608069034992,855028.6089494553,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,818502.0695485628,2,30,128,,,0.85
0.85,25.463892900001156,0.023101728578415255,837410.8822001448,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,818502.0695485628,2,30,128,,,0.85
0.85,44.555314299999736,0.018946963463492724,834010.1983550926,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,818502.0695485628,2,30,128,,,0.85
0.85,44.39973199999986,0.03143766717500661,844233.8651930846,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,818502.0695485628,2,30,128,,,0.85
0.85,32.17893520000143,0.0,818502.0695485628,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,818502.0695485628,2,30,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,87,15,hybrid_alns,150,time_to_target,,2,30,128,0.01,28.05082080000102,0.85
0.85,25.230475500000466,0.0328343322205457,833837.9335902042,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,807329.7987659759,2,40,128,,,0.85
0.85,26.46118909999859,0.0,807329.7987659759,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,807329.7987659759,2,40,128,,,0.85
0.85,43.33653830000003,0.035000279423063864,835586.5673093509,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,807329.7987659759,2,40,128,,,0.85
0.85,44.47326740000062,0.02099750583518151,824281.7109264804,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,807329.7987659759,2,40,128,,,0.85
0.85,33.55026739999994,0.02701805249913137,829142.2776531482,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,807329.7987659759,2,40,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,2,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,90,15,standard_alns,150,time_to_target,,2,40,128,0.01,24.26483729999927,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,2,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,2,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,2,40,128,0.01,inf,0.85
0.85,25.7429000000011,0.0,882950.7331972823,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,882950.7331972823,2,50,128,,,0.85
0.85,25.952380099999573,0.015020042005096339,896212.6902983361,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,882950.7331972823,2,50,128,,,0.85
0.85,46.31506349999836,0.025352355586896205,905335.6141510105,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,882950.7331972823,2,50,128,,,0.85
0.85,47.54267110000001,0.003862102145904343,886360.7791186913,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,882950.7331972823,2,50,128,,,0.85
0.85,34.036375300000145,0.017360247351149247,898278.9763244657,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,882950.7331972823,2,50,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,87,15,regret_k,150,time_to_target,,2,50,128,0.01,22.5936827000005,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,77,15,efficient_su2,150,time_to_target,,2,50,128,0.01,36.19338919999973,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,2,50,128,0.01,inf,0.85
0.85,34.73564609999994,0.00784295028088683,1047274.5965387579,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1039124.7924558895,2,10,128,,,0.85
0.85,35.14363299999968,0.03132995283966059,1071680.5231980546,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1039124.7924558895,2,10,128,,,0.85
0.85,56.70416930000101,0.013929340714907378,1053599.115735315,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1039124.7924558895,2,10,128,,,0.85
0.85,56.07463199999984,0.0,1039124.7924558895,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1039124.7924558895,2,10,128,,,0.85
0.85,42.82086589999926,0.012380930263968852,1051990.124046847,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1039124.7924558895,2,10,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,87,20,regret_k,200,time_to_target,,2,10,128,0.01,30.434651100000337,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,2,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,70,20,efficient_su2,200,time_to_target,,2,10,128,0.01,38.86403710000013,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,2,10,128,0.01,inf,0.85
0.85,34.40609580000091,0.0,987998.3435744412,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,987998.3435744412,2,20,128,,,0.85
0.85,35.092068399999334,0.028206093686526858,1015865.9174154352,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,987998.3435744412,2,20,128,,,0.85
0.85,55.43889780000063,0.012324231495639791,1000174.6638779612,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,987998.3435744412,2,20,128,,,0.85
0.85,55.12573850000081,0.003719894774881242,991673.593450295,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,987998.3435744412,2,20,128,,,0.85
0.85,42.34624509999958,0.017779211915363035,1005564.1754968788,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,987998.3435744412,2,20,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,71,20,regret_k,200,time_to_target,,2,20,128,0.01,24.357553499999995,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,2,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,2,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,61,20,efficient_su2,200,time_to_target,,2,20,128,0.01,32.380235800001174,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,2,20,128,0.01,inf,0.85
0.85,36.68156409999938,0.0042862032737344975,1017479.416216657,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1013136.9054955806,2,30,128,,,0.85
0.85,36.29349229999934,0.03308443270808253,1046655.9652695241,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1013136.9054955806,2,30,128,,,0.85
0.85,56.34778229999938,0.014170501094587253,1027493.5631238725,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1013136.9054955806,2,30,128,,,0.85
0.85,54.837273499999355,0.01828743351675131,1031664.5792981982,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1013136.9054955806,2,30,128,,,0.85
0.85,44.27026440000009,0.0,1013136.9054955806,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1013136.9054955806,2,30,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,97,20,regret_k,200,time_to_target,,2,30,128,0.01,35.91309000000001,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,2,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,81,20,hybrid_alns,200,time_to_target,,2,30,128,0.01,36.487709500001074,0.85
0.85,34.89846460000081,0.0,1065485.365191152,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1065485.365191152,2,40,128,,,0.85
0.85,35.65533409999989,0.022248952442163152,1089191.2984091109,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1065485.365191152,2,40,128,,,0.85
0.85,55.95964950000052,0.0007172239529198792,1066249.5568165528,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1065485.365191152,2,40,128,,,0.85
0.85,56.10251010000138,0.01554433971192548,1082047.6316657683,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1065485.365191152,2,40,128,,,0.85
0.85,39.89603580000039,0.018257806594386045,1084938.790917961,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1065485.365191152,2,40,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,79,20,regret_k,200,time_to_target,,2,40,128,0.01,27.60943220000081,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,2,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,87,20,qaoa,200,time_to_target,,2,40,128,0.01,48.70854850000251,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,2,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,2,40,128,0.01,inf,0.85
0.85,36.44668730000194,0.013575617600792737,1049038.4421478556,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1034987.8429702226,2,50,128,,,0.85
0.85,36.4930140999968,0.023600752045816204,1059414.334422597,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1034987.8429702226,2,50,128,,,0.85
0.85,56.336332499999116,0.03659642628056328,1072864.6992667615,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1034987.8429702226,2,50,128,,,0.85
0.85,58.28605729999981,0.007215368223112547,1042455.6613636977,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1034987.8429702226,2,50,128,,,0.85
0.85,42.720468899999105,0.0,1034987.8429702226,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1034987.8429702226,2,50,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,2,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,97,20,efficient_su2,200,time_to_target,,2,50,128,0.01,57.12911379999787,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,66,20,hybrid_alns,200,time_to_target,,2,50,128,0.01,28.69824359999984,0.85
0.85,16.790156600000046,0.07282359463098927,665954.8290671718,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,620749.6110264382,2,10,1024,,,0.85
0.85,16.151579700002912,0.0,620749.6110264382,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,620749.6110264382,2,10,1024,,,0.85
0.85,35.72711419999905,0.09325529975075214,678637.8020728715,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,620749.6110264382,2,10,1024,,,0.85
0.85,36.61849760000041,0.05190884978172479,652972.0093372737,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,620749.6110264382,2,10,1024,,,0.85
0.85,23.323534199997084,0.09139450327840618,677482.7133864634,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,620749.6110264382,2,10,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,2,10,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,90,10,standard_alns,100,time_to_target,,2,10,1024,0.01,14.603206800002226,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,2,10,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,2,10,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,2,10,1024,0.01,inf,0.85
0.85,15.62991730000067,0.019303941812312275,582716.9648776823,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,571681.2630407544,2,20,1024,,,0.85
0.85,16.12033059999885,0.06469210027050885,608664.524632158,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,571681.2630407544,2,20,1024,,,0.85
